;brouette;;;;;;;brouette (1);;;;;;;brouette (2);;;;;;
;TX;TY;TZ;RX;RY;RZ;Valid;TX;TY;TZ;RX;RY;RZ;Valid;TX;TY;TZ;RX;RY;RZ;Valid
6,621000;-83,398781;102,440498;2280,559326;3,503956;1,696975;5,647705;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,655000;-83,604034;102,426674;2280,525879;3,374732;1,733570;5,654059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,690000;-83,805176;102,360909;2280,506348;3,415216;1,708170;5,649703;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,724000;-84,014900;102,373962;2280,513184;3,389096;1,702002;5,641996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,759000;-84,208778;102,430489;2280,498779;3,397959;1,692076;5,649084;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,793000;-84,421196;102,410843;2280,482910;3,410435;1,769922;5,630598;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,828000;-84,614342;102,328461;2280,477051;3,531630;1,709527;5,647912;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,862000;-84,823196;102,333122;2280,456299;3,470900;1,751514;5,644258;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,897000;-85,049271;102,403610;2280,463135;3,464928;1,729178;5,650833;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,931000;-85,254059;102,390137;2280,447510;3,346869;1,788550;5,639701;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6,966000;-85,464561;102,322433;2280,449219;3,429599;1,769702;5,656192;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,000000;-85,653969;102,334564;2280,451172;3,356816;1,755251;5,633520;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,034000;-85,873848;102,392479;2280,470947;3,536351;1,654264;5,635472;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,069000;-86,087311;102,376945;2280,475830;3,494565;1,629841;5,633893;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,103000;-86,275040;102,292412;2280,434570;3,425730;1,728237;5,635970;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,138000;-86,497902;102,311417;2280,486816;3,544976;1,788226;5,653949;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,172000;-86,697075;102,365974;2280,440430;3,520256;1,704788;5,654719;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,207000;-86,909843;102,339798;2280,449219;3,474296;1,627766;5,643122;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,241000;-87,115036;102,276253;2280,461914;3,629754;1,665395;5,647628;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,276000;-87,312538;102,297424;2280,452881;3,633463;1,591091;5,639286;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,310000;-87,536446;102,359917;2280,431885;3,516647;1,613901;5,641862;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,345000;-87,731171;102,317772;2280,416260;3,619783;1,642529;5,651027;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,379000;-87,931908;102,241295;2280,439697;3,569053;1,703296;5,646184;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,414000;-88,147865;102,282005;2280,434326;3,640821;1,618209;5,655627;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,448000;-88,353279;102,342606;2280,438965;3,712257;1,598716;5,653648;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,483000;-88,568352;102,304420;2280,401611;3,627216;1,643349;5,645404;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,517000;-88,760033;102,231110;2280,404297;3,551081;1,631509;5,652424;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,552000;-88,972725;102,252853;2280,428223;3,526212;1,701983;5,661729;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,586000;-89,182304;102,319847;2280,403564;3,549284;1,676017;5,667247;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,621000;-89,378487;102,281212;2280,425781;3,634661;1,606593;5,660606;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,655000;-89,593842;102,204659;2280,427490;3,532355;1,617513;5,651239;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,690000;-89,788559;102,228882;2280,409180;3,653787;1,702664;5,661580;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,724000;-90,002586;102,295700;2280,388184;3,562665;1,752693;5,664335;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,759000;-90,224014;102,268112;2280,384766;3,537373;1,837633;5,651359;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,793000;-90,417511;102,188499;2280,384277;3,538713;1,791513;5,664159;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,828000;-90,640129;102,224358;2280,390381;3,535608;1,736301;5,658552;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,862000;-90,834724;102,281738;2280,395752;3,503592;1,782482;5,644756;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,897000;-91,034561;102,237869;2280,357422;3,495747;1,788469;5,653879;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,931000;-91,239136;102,158401;2280,349365;3,463833;1,739627;5,634486;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7,966000;-91,439873;102,199974;2280,350830;3,459443;1,813895;5,650845;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,000000;-91,659805;102,270752;2280,370117;3,351239;1,871522;5,633984;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,034000;-91,855354;102,213089;2280,371338;3,366218;1,740826;5,640042;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,069000;-92,064171;102,142853;2280,384277;3,504391;1,772800;5,637990;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,103000;-92,275345;102,192535;2280,399902;3,326898;1,760136;5,619873;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,138000;-92,481239;102,238052;2280,366699;3,367680;1,757441;5,635582;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,172000;-92,694290;102,193947;2280,334473;3,339609;1,778222;5,652758;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,207000;-92,880722;102,120575;2280,352051;3,377509;1,802919;5,642399;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,241000;-93,090508;102,159019;2280,365479;3,381836;1,827161;5,648468;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,276000;-93,309547;102,215263;2280,329346;3,427112;1,732679;5,640491;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,310000;-93,507851;102,183235;2280,318848;3,568924;1,773196;5,652637;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,345000;-93,722610;102,125854;2280,317627;3,364819;1,831410;5,644743;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,379000;-93,927475;102,149086;2280,326904;3,419369;1,799914;5,651659;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,414000;-94,140320;102,199089;2280,329590;3,299230;1,840980;5,671962;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,448000;-94,347000;102,156769;2280,332764;3,391719;1,786632;5,651682;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,483000;-94,530846;102,092308;2280,353027;3,410272;1,846379;5,653631;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,517000;-94,754189;102,129074;2280,347656;3,310933;1,770525;5,658501;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,552000;-94,957619;102,183243;2280,324951;3,404957;1,894061;5,658429;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,586000;-95,167595;102,143082;2280,312012;3,343895;1,900519;5,658761;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,621000;-95,369034;102,081528;2280,306885;3,267259;1,846450;5,658942;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,655000;-95,568291;102,105026;2280,323242;3,351277;1,869424;5,661320;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,690000;-95,791763;102,165138;2280,315674;3,314913;1,737107;5,655477;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,724000;-95,975914;102,104813;2280,285889;3,467362;1,757752;5,642888;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,759000;-96,174973;102,034531;2280,259033;3,473694;1,784733;5,650186;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,793000;-96,390244;102,077408;2280,265137;3,473087;1,746080;5,653514;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,828000;-96,600731;102,144585;2280,279541;3,435744;1,799693;5,658104;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,862000;-96,817734;102,105621;2280,291504;3,431519;1,785903;5,656717;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,897000;-97,009521;102,037651;2280,283691;3,510685;1,686879;5,648443;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,931000;-97,226036;102,071655;2280,278320;3,492175;1,750235;5,635750;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8,966000;-97,450096;102,134254;2280,253418;3,452647;1,787337;5,649822;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,000000;-97,648140;102,081726;2280,230957;3,404260;1,752711;5,649431;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,034000;-97,853691;102,020447;2280,247559;3,507187;1,685134;5,651684;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,069000;-98,052589;102,063774;2280,265869;3,473147;1,792039;5,653942;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,103000;-98,256966;102,118134;2280,251221;3,486566;1,710044;5,653905;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,138000;-98,467781;102,073868;2280,217773;3,548224;1,758376;5,656129;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,172000;-98,658745;102,012215;2280,207031;3,397444;1,717540;5,647778;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,207000;-98,892609;102,061798;2280,196289;3,433327;1,804372;5,668550;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,241000;-99,097260;102,115891;2280,212158;3,435507;1,847280;5,664805;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,276000;-99,304131;102,057961;2280,191406;3,417998;1,802396;5,659539;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,310000;-99,511551;101,995514;2280,221191;3,331075;1,764327;5,645628;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,345000;-99,704964;102,050102;2280,213623;3,425554;1,712736;5,633385;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,379000;-99,931641;102,106918;2280,189209;3,475312;1,796697;5,644984;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,414000;-100,127655;102,046204;2280,158447;3,321955;1,874681;5,641477;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,448000;-100,328094;101,989830;2280,162842;3,282836;1,733525;5,654625;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,483000;-100,542343;102,048042;2280,146484;3,424301;1,654955;5,659254;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,517000;-100,751648;102,095772;2280,141357;3,528769;1,734495;5,648326;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,552000;-100,957260;102,032890;2280,106934;3,552366;1,676484;5,657788;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,586000;-101,152702;101,973572;2280,114502;3,702180;1,726899;5,657897;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,621000;-101,353783;102,018959;2280,118408;3,635034;1,743634;5,666039;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,655000;-101,575584;102,084755;2280,096436;3,599337;1,744571;5,661761;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,690000;-101,767792;102,030380;2280,094727;3,535739;1,734663;5,659406;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,724000;-101,978874;101,975151;2280,109131;3,563725;1,723642;5,642373;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,759000;-102,174782;102,017075;2280,060303;3,503766;1,650975;5,648592;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,793000;-102,388428;102,060822;2280,044678;3,648028;1,746569;5,635095;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,828000;-102,613556;102,014114;2280,054443;3,518250;1,787793;5,646006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,862000;-102,796318;101,947327;2280,073730;3,505204;1,782263;5,648921;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,897000;-103,019592;102,002350;2280,084717;3,613945;1,800608;5,644510;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,931000;-103,225708;102,054153;2280,088135;3,495251;1,738721;5,657906;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9,966000;-103,418915;101,993782;2280,062012;3,606839;1,748976;5,648535;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,000000;-103,632561;101,943207;2280,043945;3,761644;1,834520;5,643692;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,034000;-103,841621;101,994179;2280,062988;3,690793;1,817569;5,660101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,069000;-104,071823;102,046799;2280,044922;3,575861;1,760051;5,666508;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,103000;-104,266861;101,988831;2280,090088;3,533819;1,830493;5,644335;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,138000;-104,469566;101,930199;2280,105713;3,586818;1,791741;5,652575;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,172000;-104,689613;101,993584;2280,101318;3,572302;1,744272;5,629809;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,207000;-104,884254;102,041122;2280,071289;3,498642;1,861055;5,619634;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,241000;-105,092949;101,983673;2280,035645;3,408027;1,794421;5,614141;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,276000;-105,285973;101,927353;2280,068848;3,393135;1,825139;5,632715;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,310000;-105,487267;101,976227;2280,065918;3,445437;1,797318;5,631402;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,345000;-105,710274;102,024330;2280,060547;3,415025;1,764196;5,643268;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,379000;-105,900223;101,947632;2279,985840;3,440345;1,818141;5,650374;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,414000;-106,114304;101,892654;2280,015137;3,513253;1,754983;5,647947;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,448000;-106,314133;101,943420;2280,011230;3,523383;1,856727;5,652861;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,483000;-106,524078;101,984436;2280,010010;3,410945;1,853541;5,643790;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,517000;-106,734940;101,944885;2279,987549;3,380425;1,797152;5,645555;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,552000;-106,931007;101,885574;2280,023926;3,359906;1,772789;5,644010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,586000;-107,143890;101,940552;2279,998047;3,424423;1,808856;5,639390;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,621000;-107,352867;101,972755;2279,981689;3,510184;1,799155;5,627666;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,655000;-107,553688;101,905487;2279,967529;3,461669;1,867647;5,634600;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,690000;-107,778206;101,849060;2279,982666;3,359926;1,756916;5,628883;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,724000;-107,974716;101,899963;2280,010742;3,407043;1,779029;5,649303;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,759000;-108,195229;101,951988;2280,006348;3,412331;1,859685;5,639832;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,793000;-108,387756;101,893066;2279,969238;3,384435;1,742519;5,640076;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,828000;-108,572876;101,831108;2279,977783;3,582127;1,728881;5,635464;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,862000;-108,803032;101,893562;2279,965332;3,459785;1,790228;5,631967;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,897000;-109,012970;101,942909;2279,941162;3,429634;1,815514;5,646684;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,931000;-109,214790;101,882851;2279,919434;3,484081;1,752642;5,657257;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10,966000;-109,416191;101,814194;2279,919678;3,603142;1,824981;5,638219;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,000000;-109,610832;101,864563;2279,944336;3,580554;1,831639;5,644396;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,034000;-109,836662;101,919220;2279,897461;3,530654;1,716588;5,631202;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,069000;-110,034866;101,855659;2279,880615;3,573943;1,811567;5,634576;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,103000;-110,242828;101,806587;2279,895264;3,518840;1,787838;5,632862;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,138000;-110,456833;101,876152;2279,916016;3,476362;1,804047;5,633894;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,172000;-110,656586;101,895988;2279,926758;3,508347;1,792946;5,627819;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,207000;-110,877205;101,828522;2279,907227;3,607254;1,681722;5,635796;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,241000;-111,074547;101,796860;2279,922363;3,789542;1,701716;5,632147;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,276000;-111,294617;101,852646;2279,933594;3,671826;1,699436;5,634768;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,310000;-111,510307;101,879036;2279,922852;3,660796;1,683840;5,646019;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,345000;-111,699875;101,815575;2279,933838;3,652591;1,708537;5,647616;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,379000;-111,905525;101,788338;2279,935059;3,628002;1,647738;5,645802;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,414000;-112,108711;101,844872;2279,963135;3,544140;1,699439;5,638309;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,448000;-112,320053;101,862572;2279,927734;3,640963;1,746070;5,635248;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,483000;-112,521156;101,796326;2279,904541;3,555149;1,763236;5,627563;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,517000;-112,719521;101,758163;2279,924316;3,523751;1,737359;5,644279;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,552000;-112,935364;101,809807;2279,930176;3,454360;1,717829;5,652020;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,586000;-113,145233;101,838387;2279,906982;3,522632;1,739105;5,653261;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,621000;-113,343246;101,781998;2279,876709;3,610455;1,736843;5,644222;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,655000;-113,537666;101,755913;2279,886230;3,542511;1,691595;5,652079;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,690000;-113,744141;101,793983;2279,890625;3,731321;1,793378;5,657628;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,724000;-113,975166;101,818787;2279,892822;3,573496;1,694574;5,648595;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,759000;-114,164001;101,760223;2279,865479;3,636395;1,684383;5,670251;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,793000;-114,361481;101,725952;2279,878418;3,593207;1,781960;5,676937;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,828000;-114,582825;101,769814;2279,863770;3,716669;1,720536;5,671824;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,862000;-114,781944;101,792999;2279,833740;3,593333;1,733102;5,666792;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,897000;-114,998734;101,743210;2279,822998;3,779907;1,721986;5,659267;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,931000;-115,198288;101,713333;2279,830322;3,523331;1,690879;5,646597;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11,966000;-115,402794;101,757301;2279,841797;3,453598;1,705790;5,654734;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,000000;-115,616219;101,785561;2279,822510;3,366056;1,659393;5,644554;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,034000;-115,805161;101,717789;2279,819824;3,368192;1,714037;5,635841;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,069000;-116,016869;101,681747;2279,813965;3,492154;1,774906;5,633393;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,103000;-116,240402;101,739197;2279,835449;3,501346;1,756911;5,630541;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,138000;-116,449150;101,767258;2279,808105;3,455480;1,739722;5,640953;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,172000;-116,659531;101,716522;2279,785156;3,404008;1,763673;5,647717;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,207000;-116,849968;101,674438;2279,803467;3,317187;1,761417;5,638741;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,241000;-117,064102;101,718224;2279,793701;3,422668;1,779931;5,644991;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,276000;-117,278381;101,752655;2279,784668;3,503607;1,704292;5,644261;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,310000;-117,476555;101,696762;2279,787354;3,477666;1,746210;5,632694;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,345000;-117,688614;101,658821;2279,785400;3,437614;1,831449;5,635972;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,379000;-117,891602;101,709007;2279,777832;3,459633;1,790747;5,640739;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,414000;-118,108757;101,740372;2279,774414;3,426665;1,760490;5,650310;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,448000;-118,315514;101,688438;2279,779541;3,461695;1,867918;5,659947;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,483000;-118,517342;101,655075;2279,785156;3,497658;1,794673;5,635421;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,517000;-118,740578;101,715179;2279,797363;3,558515;1,829050;5,658537;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,552000;-118,937843;101,743988;2279,802979;3,515830;1,812753;5,658057;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,586000;-119,136826;101,681046;2279,755127;3,490577;1,714198;5,669149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,621000;-119,345932;101,645966;2279,787842;3,480454;1,767551;5,657920;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,655000;-119,540367;101,696350;2279,774902;3,419565;1,704361;5,662728;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,690000;-119,772881;101,732468;2279,769775;3,506330;1,733762;5,653224;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,724000;-119,963593;101,667458;2279,724365;3,455294;1,717918;5,638036;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,759000;-120,164322;101,622490;2279,733398;3,386127;1,783980;5,646080;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,793000;-120,385651;101,694199;2279,759521;3,437370;1,651314;5,647507;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,828000;-120,581627;101,722931;2279,752197;3,475004;1,659449;5,666565;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,862000;-120,786392;101,668678;2279,728516;3,440590;1,696325;5,666450;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,897000;-120,981163;101,631615;2279,734619;3,497854;1,717637;5,642204;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,931000;-121,195778;101,689316;2279,736328;3,482043;1,744267;5,634883;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12,966000;-121,420929;101,729813;2279,721924;3,489631;1,760724;5,635532;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,000000;-121,625633;101,679321;2279,696533;3,515893;1,839072;5,642689;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,034000;-121,834595;101,634613;2279,710205;3,549985;1,733199;5,653741;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,069000;-122,048943;101,678703;2279,758301;3,407699;1,618075;5,634731;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,103000;-122,243011;101,698715;2279,713379;3,526320;1,732105;5,633028;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,138000;-122,464813;101,653564;2279,738037;3,494613;1,849044;5,620129;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,172000;-122,653519;101,604233;2279,708984;3,561305;1,812540;5,635410;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,207000;-122,868980;101,660065;2279,709961;3,483794;1,922200;5,639059;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,241000;-123,069839;101,694801;2279,672852;3,447082;1,872726;5,636305;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,276000;-123,271164;101,645050;2279,678223;3,407780;1,863680;5,645977;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,310000;-123,480347;101,604691;2279,692627;3,556803;1,905732;5,643330;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,345000;-123,700241;101,638474;2279,717041;3,680758;1,928820;5,644971;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,379000;-123,912079;101,678772;2279,692139;3,604237;1,925911;5,640282;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,414000;-124,117699;101,633659;2279,685791;3,651053;1,897682;5,648180;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,448000;-124,310616;101,578613;2279,700439;3,515517;1,881763;5,640493;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,483000;-124,530861;101,625877;2279,722412;3,579590;1,871222;5,629821;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,517000;-124,740746;101,675095;2279,725098;3,677310;1,871418;5,636574;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,552000;-124,950790;101,624855;2279,708740;3,660855;1,862091;5,638706;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,586000;-125,151459;101,569328;2279,732422;3,602022;1,881076;5,643139;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,621000;-125,355438;101,611679;2279,723145;3,560348;1,879255;5,663960;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,655000;-125,583435;101,656883;2279,736328;3,579886;1,929391;5,658200;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,690000;-125,776451;101,599510;2279,697021;3,537915;1,848959;5,653340;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13,724000;-125,973228;101,552032;2279,702881;3,657362;1,839289;5,660443;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
